time,throughput_mbps,latency_max,segment_loss_rate_weighted
1.0150272846221924,0.000352,9308,0.0
2.0609843730926514,0.0006720000000000001,13689,0.0
3.101336717605591,0.000992,14966,0.0
4.148340225219727,0.001312,20502,0.0
5.1889870166778564,0.001632,20502,0.0
6.244243144989014,0.0019520000000000002,22990,0.0
7.256594181060791,0.00224,22995,0.0
8.268383741378784,0.002528,26610,0.0
9.272867441177368,0.002816,26617,0.0
